set ASSETS := ADBE	AMD	ABNB	AAPL	ADI	ADP	ADSK	AEP	AMAT	AMGN	AMZN	ANSS	APP	ASML	AVGO	AXON	AZN	BIIB	BKNG	BKR	CCEP	CDNS	CDW	CEG	CHTR	CMCSA	COST	CPRT	CRWD	CSCO	CSGP	CSX	CTAS	CTSH	DDOG	DXCM	EA	EXC	FANG	FAST	FTNT	GEHC	GFS	GILD	GOOG	GOOGL	HON	IDXX	INTC	INTU	ISRG	KDP	KHC	KLAC	LRCX	LULU	MAR	MCHP	MDB	MDLZ	MELI	META	MNST	MRVL	MSFT	MSTR	MU	NFLX	NVDA	NXPI	ODFL	ON	ORLY	PANW	PAYX	PCAR	PDD	PEP	PYPL	QCOM	REGN	ROP	ROST	SBUX	SNPS	TEAM	TMUS	TSLA	TTD	TTWO	TXN	VRSK	VRTX	WBD	WDAY	XEL	ZS;

param q = 40; # max number of assets in index fund

param rho: ADBE	AMD	ABNB	AAPL	ADI	ADP	ADSK	AEP	AMAT	AMGN	AMZN	ANSS	APP	ASML	AVGO	AXON	AZN	BIIB	BKNG	BKR	CCEP	CDNS	CDW	CEG	CHTR	CMCSA	COST	CPRT	CRWD	CSCO	CSGP	CSX	CTAS	CTSH	DDOG	DXCM	EA	EXC	FANG	FAST	FTNT	GEHC	GFS	GILD	GOOG	GOOGL	HON	IDXX	INTC	INTU	ISRG	KDP	KHC	KLAC	LRCX	LULU	MAR	MCHP	MDB	MDLZ	MELI	META	MNST	MRVL	MSFT	MSTR	MU	NFLX	NVDA	NXPI	ODFL	ON	ORLY	PANW	PAYX	PCAR	PDD	PEP	PYPL	QCOM	REGN	ROP	ROST	SBUX	SNPS	TEAM	TMUS	TSLA	TTD	TTWO	TXN	VRSK	VRTX	WBD	WDAY	XEL	ZS:=
ADBE	1	0.476795626	0.371187343	0.564165275	0.445032727	0.406863561	0.595166135	0.10164379	0.496981365	0.211095138	0.533615193	0.59285946	0.318229697	0.518226526	0.400941165	0.43976231	0.139632402	0.227579694	0.343623615	0.046873748	0.265920832	0.613756054	0.398682044	0.178459716	0.29867213	0.337534823	0.434660754	0.534013963	0.458266172	0.3498729	0.413687214	0.349751286	0.56586265	0.425324521	0.51199102	0.327592546	0.301704482	0.256567739	0.06618282	0.433957621	0.446714657	0.059219874	0.389796185	0.217015116	0.496640783	0.487511226	0.332891784	0.548842063	0.308169399	0.631809207	0.546922078	0.165973634	-0.0611724	0.493186467	0.519805956	0.419163327	0.35430511	0.382729297	0.544950463	0.177782755	0.411121454	0.491717897	0.170228798	0.491911537	0.676550067	0.19554025	0.38716107	0.42721605	0.532670141	0.432633195	0.401263648	0.329423485	0.215266128	0.371306869	0.462976183	0.254096649	0.109916156	0.183486206	0.413939965	0.471410639	0.376536814	0.159499695	0.37122825	0.308484653	0.609424636	0.528788193	0.185100439	0.295845933	0.380128622	0.262949615	0.436195592	0.49064218	0.138278355	0.039583838	0.583309655	0.104782375	0.495099395
AMD	0.476795626	1	0.364638499	0.425574871	0.570908372	0.357829723	0.494818409	0.021308789	0.708607714	0.066539473	0.496789845	0.510807107	0.367160993	0.654413881	0.50201455	0.364906908	0.100211072	0.127199867	0.347107772	0.062258024	0.231547243	0.571171187	0.525791031	0.306136695	0.272374479	0.292349542	0.386304874	0.526324946	0.431228239	0.34792969	0.31655364	0.292825248	0.355535303	0.398403681	0.443281124	0.210175218	0.232223465	0.124111733	0.169192099	0.400871416	0.301372283	0.197412714	0.537661459	0.115936293	0.468068085	0.482922167	0.260820682	0.400790072	0.424455369	0.403172679	0.401390956	0.095936191	-0.032487813	0.680662789	0.676888103	0.264012903	0.335249503	0.605150942	0.3572801	0.126303608	0.392834847	0.372743195	0.163228808	0.670313517	0.527486521	0.357245526	0.520105991	0.395651873	0.706858987	0.632724423	0.375417569	0.554113174	0.149795417	0.288061823	0.415626087	0.266936533	0.178081999	0.049440105	0.278707664	0.618003614	0.177913966	0.16712752	0.29971615	0.251655838	0.590567428	0.347815315	0.248003513	0.403286131	0.379563781	0.26976419	0.557762722	0.250136895	0.12539032	0.056289275	0.367162389	-0.043992331	0.433356337
ABNB	0.371187343	0.364638499	1	0.395824536	0.523077539	0.344349353	0.49306646	0.022567257	0.450201023	0.060581087	0.538774608	0.429033415	0.305990073	0.470376538	0.285054264	0.289677644	0.110512286	0.160555155	0.59841407	0.13479826	0.321836153	0.39307587	0.346273744	0.167584838	0.198767377	0.292820079	0.361161332	0.34042353	0.411836863	0.323526972	0.363984046	0.279401066	0.336299788	0.427839185	0.461520202	0.301203797	0.224040644	0.15433406	0.23017859	0.358015287	0.355217959	0.249035251	0.424387459	0.02418007	0.353418257	0.357499948	0.319089974	0.358834364	0.377011321	0.483546027	0.35667738	0.157530406	0.080939103	0.397634973	0.429770425	0.397348372	0.609815548	0.519906934	0.492863991	0.138553787	0.417370313	0.336997911	0.217071249	0.401795401	0.405018339	0.419142378	0.365523907	0.410255158	0.468259513	0.48849981	0.36119398	0.460590813	0.108657302	0.256770972	0.417172079	0.402573882	0.2197584	0.099166753	0.427229872	0.458809046	0.180088527	0.089277599	0.324369514	0.297814145	0.401710155	0.484269999	0.212231652	0.432336453	0.469550797	0.26945713	0.402684504	0.362536337	0.1336389	0.169946299	0.421150215	-0.066015987	0.457013703
AAPL	0.564165275	0.425574871	0.395824536	1	0.505580959	0.437808011	0.550988671	0.197558935	0.525974607	0.203050461	0.516694764	0.481377946	0.224558892	0.517059647	0.505166096	0.306506218	0.16450725	0.131090868	0.364673232	-0.022246263	0.229876679	0.519763969	0.39783212	0.264532241	0.245313283	0.245442315	0.543067045	0.494400103	0.415667464	0.407045964	0.408607898	0.381309183	0.572797757	0.450223071	0.463781821	0.250358987	0.181194249	0.256747308	0.101715231	0.463802651	0.399348973	0.143444675	0.45160179	0.156153118	0.567791095	0.565716184	0.384029375	0.491982709	0.35319629	0.589209892	0.540286154	0.286149134	0.010331537	0.466542249	0.519203742	0.324739953	0.402031496	0.47492934	0.419312974	0.219650686	0.389068972	0.378795094	0.212881645	0.475159927	0.669499358	0.240301577	0.382149761	0.413132425	0.534496745	0.490112046	0.429664089	0.469160913	0.303905976	0.380707516	0.500013011	0.33037286	0.089453174	0.299090738	0.437038148	0.597486941	0.297703948	0.204316584	0.415257649	0.259559158	0.485458627	0.393158999	0.288776242	0.491367154	0.334083245	0.230436928	0.48256134	0.540205385	0.31669285	0.081783999	0.467356302	0.201052304	0.504187907
ADI	0.445032727	0.570908372	0.523077539	0.505580959	1	0.416436444	0.599043094	0.099309026	0.720160492	0.123553454	0.479551056	0.580846869	0.336477945	0.707782087	0.514721674	0.397286955	0.276156783	0.177446953	0.550324922	0.112195144	0.389476418	0.6011985	0.558575414	0.297027127	0.253301269	0.326594617	0.410312213	0.578418812	0.385080194	0.33250488	0.446832436	0.446709147	0.545501159	0.445394463	0.475550853	0.219733624	0.230850968	0.143203896	0.176948138	0.491349318	0.451688378	0.241562268	0.586588319	0.209405935	0.426384749	0.432465281	0.395005288	0.528314316	0.479518487	0.486131539	0.519094529	0.240935146	0.045568379	0.709523005	0.715945762	0.383772391	0.51480301	0.831307383	0.403824911	0.139326983	0.406981674	0.354935642	0.285007868	0.516424561	0.508503525	0.287396997	0.543287468	0.383481823	0.578038673	0.781984913	0.412579304	0.684091091	0.189885461	0.295949122	0.436756419	0.404707	0.169098083	0.205405449	0.421007324	0.660134626	0.22444774	0.259076237	0.39595158	0.446896795	0.629448508	0.36577089	0.238448124	0.370584284	0.434040462	0.265247158	0.791704647	0.421257369	0.272429071	0.092157147	0.343322112	0.032503684	0.453266213
ADP	0.406863561	0.357829723	0.344349353	0.437808011	0.416436444	1	0.538260963	0.336744464	0.37672881	0.354654001	0.346860582	0.478351576	0.332045505	0.384722635	0.273127033	0.413696987	0.299416105	0.14388258	0.365754427	0.164001492	0.24880436	0.451551809	0.481370673	0.290944436	0.31213173	0.324388763	0.471763721	0.487059256	0.283789387	0.402024075	0.436862283	0.514931883	0.62513017	0.490964673	0.361119873	0.223412399	0.28670421	0.421923746	0.19752661	0.541967713	0.331233057	0.151517258	0.366429736	0.328328509	0.384517752	0.395011179	0.423248302	0.505897318	0.296826482	0.537983902	0.517669093	0.277024912	0.173413092	0.408039665	0.369602165	0.332952908	0.36675507	0.355208275	0.33298027	0.308118171	0.315047155	0.256772189	0.293993919	0.331516018	0.443790765	0.254649306	0.218825659	0.325499284	0.372863915	0.35813981	0.453374003	0.312108769	0.382697866	0.21239781	0.835381286	0.328737305	0.028176454	0.437687275	0.369248394	0.306732753	0.3042844	0.211784844	0.42048337	0.359523434	0.456110604	0.297447721	0.372685392	0.317104356	0.310537466	0.308950882	0.401147203	0.538649443	0.322544583	0.168859492	0.408922316	0.321689283	0.398008166
ADSK	0.595166135	0.494818409	0.49306646	0.550988671	0.599043094	0.538260963	1	0.117220486	0.6173955	0.251787746	0.533904769	0.648222707	0.447132896	0.617946817	0.497831003	0.504218048	0.156228028	0.178812936	0.529411136	0.108709821	0.375345635	0.649352041	0.542985795	0.255018739	0.305414658	0.303530031	0.456401178	0.590537515	0.527253244	0.372650917	0.549132211	0.448587962	0.600903386	0.567428928	0.569157998	0.299742056	0.332784189	0.177623502	0.16130309	0.520793531	0.51658204	0.137936717	0.451726299	0.274875851	0.483037821	0.488202335	0.471046755	0.571687334	0.404302407	0.637474055	0.594042432	0.191831524	0.033370257	0.574462752	0.591731448	0.427337257	0.496663149	0.539417783	0.489158383	0.221226766	0.476078073	0.416898408	0.315244654	0.495295118	0.643100914	0.321268703	0.423843085	0.477612244	0.532114653	0.566431888	0.530205407	0.519017046	0.331509575	0.37737194	0.596419166	0.380149681	0.150607898	0.25363405	0.528231097	0.490256804	0.286951905	0.226926472	0.421027044	0.336903854	0.614827109	0.553978616	0.276167548	0.394904443	0.43447406	0.328963065	0.544973874	0.494572403	0.289240249	0.083586446	0.599182223	0.102461102	0.542323017
AEP	0.10164379	0.021308789	0.022567257	0.197558935	0.099309026	0.336744464	0.117220486	1	-0.00461645	0.348784964	0.001989091	0.13596429	-0.027190154	0.023041142	-0.008942502	0.094592244	0.261953656	-0.044634343	0.032577788	0.171298464	0.223962096	0.003641162	0.045118288	0.179098762	0.277735685	0.337129562	0.24762027	0.060150999	-0.095819797	0.169236193	0.172628059	0.340803004	0.375214087	0.213511218	-0.060222633	0.113441753	0.156871131	0.702015135	0.089141612	0.264276391	0.055771372	0.158045011	0.099500962	0.334057386	-0.042903174	-0.035646375	0.375219068	0.207213874	0.125776818	0.138741255	0.250359999	0.37101008	0.354393936	-0.025494835	-0.050954646	0.078464009	0.014103296	0.060181943	-0.020155782	0.449370967	0.151004785	-0.008961241	0.292638658	-0.088733513	0.081829557	0.090783123	-0.055592919	0.049051888	-0.051345632	0.04851561	0.112943379	0.016212578	0.21643331	0.026091381	0.339985669	0.097452483	-0.091455501	0.523487398	0.126219277	0.074636917	0.161836975	0.033840831	0.178259149	0.150713886	-0.000792383	-0.079471849	0.331363866	0.103821956	0.054710758	0.045662823	0.15689412	0.252281276	0.272425797	0.189770954	0.065646348	0.726585383	-0.008308436
AMAT	0.496981365	0.708607714	0.450201023	0.525974607	0.720160492	0.37672881	0.6173955	-0.00461645	1	0.125138959	0.54131569	0.621294343	0.406905237	0.801583398	0.657043907	0.431744041	0.152903382	0.108625724	0.549959842	0.135465242	0.325523645	0.654890759	0.537226014	0.380358121	0.251009746	0.274518425	0.451125096	0.587083868	0.50744695	0.41430918	0.40349876	0.399847545	0.470895417	0.380835579	0.508403227	0.185930541	0.236240395	0.068782418	0.277194412	0.502483734	0.413109036	0.182836296	0.553106563	0.110102144	0.478271111	0.481112518	0.329779897	0.492303831	0.517319642	0.492568875	0.474741492	0.179441777	-0.036854141	0.907261072	0.93782803	0.268062436	0.519504729	0.776414025	0.433156535	0.093070134	0.427421048	0.435373551	0.200864269	0.642050116	0.563276299	0.298049243	0.678063796	0.41523329	0.73864854	0.775722417	0.520567246	0.692269276	0.280994621	0.334920366	0.415691674	0.378060005	0.276879245	0.076700716	0.390869035	0.672422126	0.20620607	0.176531241	0.434460492	0.311326882	0.689674731	0.380236942	0.210456086	0.386798862	0.411022501	0.221445046	0.711820367	0.366702858	0.261390966	0.02229973	0.458522483	-0.043767218	0.487772121
AMGN	0.211095138	0.066539473	0.060581087	0.203050461	0.123553454	0.354654001	0.251787746	0.348784964	0.125138959	1	0.118506731	0.157906124	0.083685376	0.087906768	0.088987661	0.161421084	0.330750311	0.288396207	0.156471166	0.10902843	0.26582647	0.113564693	0.169479347	0.15669412	0.373554729	0.389340168	0.235924763	0.208331385	0.08001323	0.248537159	0.246092728	0.248799375	0.32438967	0.286221126	-0.029346048	0.069712186	0.234364174	0.263011641	0.135217843	0.248499873	0.035633886	-0.014130785	0.145624652	0.508118314	0.113408594	0.111794773	0.29557221	0.204844862	0.298408971	0.155597018	0.233066419	0.24635933	0.323056351	0.125027091	0.076365759	0.074041017	0.136208973	0.148229944	0.026113079	0.301827884	0.219530137	0.081137842	0.279859953	0.014912641	0.083844313	-0.03923856	0.151003461	0.081006446	0.038032473	0.090960222	0.154460894	0.027016392	0.298141068	0.069817577	0.319924223	0.092379162	-0.052879939	0.407898409	0.173389313	0.104974754	0.383740207	0.16318315	0.202738944	0.037139981	0.122875686	0.053085151	0.26812967	0.013723651	0.03840973	0.143499045	0.19352295	0.317465829	0.395743274	0.200654536	0.166081858	0.289124315	0.065965716
