set ASSETS := ADBE	AMD	ABNB	AAPL	ADI	ADP	ADSK	AEP	AMAT	AMGN	AMZN	ANSS	APP	ASML	AVGO	AXON	AZN	BIIB	BKNG	BKR	CCEP	CDNS	CDW	CEG	CHTR	CMCSA	COST	CPRT	CRWD	CSCO	CSGP	CSX	CTAS	CTSH	DDOG	DXCM	EA	EXC	FANG	FAST	FTNT	GEHC	GFS	GILD	GOOG	GOOGL	HON	IDXX	INTC	INTU	ISRG	KDP	KHC	KLAC	LRCX	LULU	MAR	MCHP	MDB	MDLZ	MELI	META	MNST	MRVL	MSFT	MSTR	MU	NFLX	NVDA	NXPI	ODFL	ON	ORLY	PANW	PAYX	PCAR	PDD	PEP	PYPL	QCOM	REGN	ROP	ROST	SBUX	SNPS	TEAM	TMUS	TSLA	TTD	TTWO	TXN	VRSK	VRTX	WBD	WDAY	XEL	ZS;

param q = 20; # max number of assets in index fund

param rho: ADBE	AMD	ABNB	AAPL	ADI	ADP	ADSK	AEP	AMAT	AMGN	AMZN	ANSS	APP	ASML	AVGO	AXON	AZN	BIIB	BKNG	BKR	CCEP	CDNS	CDW	CEG	CHTR	CMCSA	COST	CPRT	CRWD	CSCO	CSGP	CSX	CTAS	CTSH	DDOG	DXCM	EA	EXC	FANG	FAST	FTNT	GEHC	GFS	GILD	GOOG	GOOGL	HON	IDXX	INTC	INTU	ISRG	KDP	KHC	KLAC	LRCX	LULU	MAR	MCHP	MDB	MDLZ	MELI	META	MNST	MRVL	MSFT	MSTR	MU	NFLX	NVDA	NXPI	ODFL	ON	ORLY	PANW	PAYX	PCAR	PDD	PEP	PYPL	QCOM	REGN	ROP	ROST	SBUX	SNPS	TEAM	TMUS	TSLA	TTD	TTWO	TXN	VRSK	VRTX	WBD	WDAY	XEL	ZS:=
ADBE	1	0.5033892	0.360487239	0.599239383	0.459183515	0.411356869	0.626716118	0.116149869	0.507792143	0.229986616	0.572337435	0.627336648	0.320044133	0.558761545	0.568916307	0.469170094	0.134766262	0.19063256	0.362611445	0.060041608	0.274764318	0.677464707	0.453826004	0.197890009	0.296651157	0.311811389	0.461230566	0.59798817	0.486858775	0.362636794	0.44812349	0.352912091	0.570194007	0.426726392	0.523028375	0.373454787	0.300086948	0.291405483	0.051453613	0.459100342	0.471822586	0.073960047	0.388540781	0.231794216	0.563316082	0.558033465	0.344208292	0.576218686	0.35678562	0.676277312	0.560422525	0.198367589	-0.019997265	0.518536501	0.538336129	0.439730665	0.341939825	0.447313485	0.531588432	0.196110244	0.429605385	0.510425714	0.252190955	0.513106738	0.722914787	0.214443181	0.424268169	0.438421471	0.579671477	0.446676349	0.435811885	0.353490554	0.222816395	0.36302801	0.486576324	0.263089193	0.161591891	0.238602711	0.461338117	0.48238964	0.363622431	0.155329698	0.385376397	0.36938278	0.694651537	0.559621284	0.189753527	0.341341257	0.383254568	0.278697195	0.481192198	0.505364322	0.15550196	0.061465204	0.615081867	0.122457889	0.513975975
AMD	0.5033892	1	0.370808606	0.443003757	0.549830208	0.324982032	0.507954334	0.019062206	0.668523253	0.023414814	0.508803018	0.515798553	0.355391265	0.633366742	0.536940874	0.38378484	0.120524926	0.093290884	0.351723239	0.0440849	0.22228475	0.589792161	0.472006569	0.280296723	0.271460436	0.275180112	0.374840964	0.544849049	0.451698575	0.294488043	0.342345029	0.274380696	0.319475428	0.400565286	0.452757855	0.255311762	0.263176329	0.120642051	0.140054955	0.387171694	0.319231766	0.184858833	0.523132451	0.078050624	0.483850606	0.500363607	0.247534144	0.402736153	0.422373385	0.432420965	0.41139076	0.071635463	-0.030896229	0.656922844	0.649669095	0.304168598	0.303949478	0.618392269	0.376907612	0.145666377	0.425690017	0.36872865	0.186151296	0.704312482	0.514679654	0.367382706	0.50720178	0.407599688	0.701324714	0.618309203	0.35928208	0.547739056	0.1417461	0.273360649	0.379013382	0.25209647	0.183386893	0.029242361	0.309677849	0.610124637	0.130288936	0.124897869	0.294127141	0.229193942	0.604545625	0.387955133	0.238478513	0.431396159	0.391989541	0.293253108	0.55020692	0.277809098	0.102905614	0.043220056	0.393109589	-0.036777751	0.427329844
ABNB	0.360487239	0.370808606	1	0.354700645	0.486060655	0.269866427	0.46039891	0.006957784	0.451740992	0.001996905	0.525200812	0.423026056	0.322364604	0.474780995	0.322482726	0.461916264	0.093482392	0.140674651	0.56182634	0.110437859	0.306965131	0.420038674	0.346708425	0.129091881	0.169201675	0.253580866	0.331647122	0.313971341	0.423327719	0.254985516	0.342713958	0.216161554	0.276020578	0.435991801	0.460839348	0.312268458	0.218212327	0.162054115	0.20527875	0.30793497	0.411581059	0.233562189	0.404166431	-0.038897182	0.32895159	0.333120554	0.272509134	0.359304463	0.370998132	0.497320022	0.346225043	0.131702692	0.040435214	0.409552901	0.425265185	0.399990606	0.565469999	0.519531222	0.518605986	0.101308267	0.45209476	0.321093603	0.191456155	0.443887074	0.381642322	0.467639959	0.395458402	0.409212277	0.476261485	0.456213601	0.348040254	0.470501493	0.072345107	0.248344095	0.353781804	0.361284194	0.265299905	0.021866127	0.454029019	0.439405751	0.172857251	0.047930625	0.316510939	0.318834725	0.403997744	0.46833248	0.197640065	0.481401286	0.499311261	0.251176952	0.390300261	0.294424928	0.120568452	0.153443086	0.439860742	-0.116832003	0.485312752
AAPL	0.599239383	0.443003757	0.354700645	1	0.47645073	0.405847287	0.566767945	0.219255362	0.497020258	0.217618272	0.547352778	0.498118846	0.223975433	0.526765999	0.540564505	0.361429991	0.163963394	0.07214869	0.366074057	-0.028136502	0.200762876	0.555201451	0.403567485	0.257437212	0.26150931	0.234978061	0.543716273	0.525224421	0.422270177	0.365586867	0.438915962	0.349786904	0.576584665	0.431069289	0.475804859	0.268802046	0.237981522	0.261910644	0.110307565	0.436314344	0.423778511	0.126297533	0.423909467	0.172302694	0.594828786	0.596885497	0.338020655	0.488280486	0.377751378	0.601442709	0.515428788	0.256194837	0.002322151	0.464664096	0.520921614	0.365436098	0.355945112	0.490315517	0.435188237	0.228179604	0.419578678	0.394598497	0.216911634	0.451177682	0.68613051	0.240567735	0.371165772	0.428551778	0.547908841	0.474048693	0.427563159	0.466140714	0.286485939	0.369445924	0.462046378	0.377487439	0.141277005	0.309621289	0.452663713	0.592110687	0.304793494	0.168551832	0.39834582	0.275184242	0.540408953	0.418923799	0.310538951	0.504603227	0.34909848	0.263001157	0.502364797	0.573714583	0.320132933	0.061202988	0.49029861	0.217290099	0.504687241
ADI	0.459183515	0.549830208	0.486060655	0.47645073	1	0.393777449	0.609713983	0.0956149	0.706433837	0.091963609	0.433114338	0.570911221	0.35541888	0.691697	0.521041571	0.420035772	0.311273132	0.162950971	0.514007628	0.094967425	0.373992333	0.60041119	0.50276496	0.258806863	0.234999637	0.281716631	0.395019617	0.566954766	0.375857442	0.283467409	0.447169296	0.456411707	0.489003232	0.422336703	0.454537253	0.286886873	0.266205816	0.171335296	0.149513111	0.475708082	0.482103037	0.23084547	0.548610096	0.173166879	0.405562779	0.413289618	0.351898283	0.540175675	0.452597099	0.509717501	0.513353152	0.22269099	0.069374876	0.703719231	0.707651472	0.422330805	0.440232532	0.835785359	0.386491105	0.175314875	0.434258622	0.329882006	0.301247151	0.517856876	0.457388504	0.303362339	0.520844733	0.358553202	0.56851635	0.758021648	0.398729181	0.675847914	0.200662996	0.258221843	0.412680914	0.370391706	0.204916238	0.189112861	0.467848699	0.624954208	0.177408837	0.191138302	0.371641803	0.435439522	0.60840856	0.356012681	0.215874107	0.397389088	0.42365245	0.265952378	0.792541744	0.403603401	0.192098553	0.068059747	0.346119845	0.059416335	0.424184678
ADP	0.411356869	0.324982032	0.269866427	0.405847287	0.393777449	1	0.495991901	0.309231659	0.341467148	0.330150412	0.326176512	0.406664447	0.27491748	0.400318852	0.284019156	0.296522204	0.300615326	0.114732192	0.363449854	0.142032752	0.224768659	0.436803178	0.494640075	0.294424877	0.296414355	0.333678817	0.445618402	0.439577906	0.242602177	0.41057819	0.413374826	0.494569729	0.590423481	0.428977986	0.313288	0.221501726	0.24900578	0.381386801	0.137876266	0.522611091	0.337519473	0.137860472	0.353959756	0.261547728	0.35650278	0.373388198	0.387039165	0.500540563	0.313989067	0.505847141	0.48380146	0.291681929	0.192858177	0.377841193	0.342294731	0.387347544	0.356898832	0.349742661	0.271282259	0.33172787	0.264594878	0.220842305	0.279664712	0.294525702	0.460867682	0.191152748	0.201396371	0.291720111	0.338966049	0.340936416	0.435213881	0.288291377	0.348673881	0.191452942	0.829943317	0.273853281	0.054265595	0.461733	0.315718724	0.27510578	0.28525236	0.171303224	0.415486878	0.395298777	0.421670005	0.284218602	0.343636721	0.284854232	0.274814009	0.278907994	0.41074711	0.49641694	0.286776742	0.153804063	0.387482289	0.325272604	0.33229397
ADSK	0.626716118	0.507954334	0.46039891	0.566767945	0.609713983	0.495991901	1	0.151844342	0.616157893	0.225044635	0.550796028	0.655750947	0.418702583	0.636425713	0.533017209	0.486506419	0.196576379	0.154469085	0.53277143	0.09537588	0.358229759	0.651427813	0.582159211	0.246014508	0.294941851	0.273988429	0.450268488	0.625110601	0.510744822	0.357372131	0.552542216	0.470842343	0.60090537	0.531005536	0.565460506	0.365859917	0.337145695	0.241441761	0.165329475	0.52209115	0.530662094	0.139491789	0.430462749	0.269528521	0.525945685	0.533133804	0.436668267	0.590586475	0.438565358	0.672729789	0.572714827	0.188463147	0.041308767	0.599539335	0.611768002	0.449042617	0.466646161	0.598349607	0.488841117	0.267977195	0.509451558	0.412032569	0.374605346	0.467493529	0.645086434	0.321381164	0.406645039	0.447076959	0.543379484	0.595762495	0.555963575	0.549329105	0.35870769	0.348457025	0.584956057	0.360052106	0.21254843	0.294600019	0.557662921	0.481331565	0.30157552	0.198467236	0.440580539	0.374917904	0.643875434	0.561105902	0.271307849	0.425060591	0.427344266	0.336413665	0.577106962	0.517121017	0.265174638	0.064290669	0.600870651	0.131768639	0.54265149
AEP	0.116149869	0.019062206	0.006957784	0.219255362	0.0956149	0.309231659	0.151844342	1	0.005498547	0.35647948	0.065767999	0.15808703	-0.008165185	0.061664046	0.059799486	0.159817786	0.243838708	-0.069091141	0.060966382	0.202270929	0.208184442	0.018897129	0.101081815	0.213528794	0.293478642	0.313459232	0.273831539	0.090241285	-0.048660047	0.207085902	0.156160166	0.294468083	0.365899543	0.206822096	-0.029147387	0.080846223	0.155632108	0.690403903	0.112619949	0.266436806	0.120483909	0.134926943	0.128094916	0.329292887	0.008117438	0.015868502	0.346675952	0.195290467	0.20246734	0.15554098	0.215862482	0.377761238	0.32442558	-0.005454131	-0.002623168	0.129128806	0.038220415	0.052506112	-0.029225339	0.423565016	0.14449498	0.034564591	0.237483313	-0.060663903	0.116607768	0.084393029	-0.031487783	0.070345635	-0.035797408	0.053650541	0.114984445	0.006160819	0.232944887	0.056119756	0.326066741	0.136962412	-0.051949629	0.529575257	0.132248497	0.106149125	0.194411768	0.011733691	0.159507558	0.151192618	0.032558965	-0.037520248	0.303765068	0.133275892	0.094892417	0.065230992	0.182962114	0.310249029	0.263840852	0.179733382	0.12289889	0.733510923	0.025357871
AMAT	0.507792143	0.668523253	0.451740992	0.497020258	0.706433837	0.341467148	0.616157893	0.005498547	1	0.094316889	0.494463701	0.59501333	0.397834706	0.7925342	0.673193185	0.449145072	0.20521607	0.111305732	0.516614789	0.100729989	0.318583236	0.637253105	0.489625467	0.348884398	0.227451368	0.234870794	0.419072987	0.54580475	0.469771432	0.379789675	0.391931797	0.4044906	0.40677382	0.364025063	0.480483217	0.241893477	0.269632191	0.093978763	0.284584808	0.491354803	0.418029222	0.167293095	0.503459915	0.092392683	0.464319496	0.468584664	0.302462923	0.479257933	0.499882385	0.494810838	0.467789818	0.160235976	-0.00811799	0.906951637	0.932913797	0.28656443	0.451688027	0.783257832	0.412778295	0.123772678	0.458208587	0.403725419	0.223934871	0.65467927	0.512386538	0.314697647	0.656285082	0.403248223	0.710555947	0.744133739	0.502333301	0.686852109	0.284101845	0.29885814	0.382753531	0.344199445	0.252356677	0.05803856	0.439546481	0.630094057	0.162837276	0.101501165	0.409566108	0.293728063	0.652625096	0.370015079	0.1860954	0.386029873	0.374611246	0.203641938	0.706007844	0.33129733	0.18321069	0.00422624	0.465955186	-0.017311284	0.452793929
AMGN	0.229986616	0.023414814	0.001996905	0.217618272	0.091963609	0.330150412	0.225044635	0.35647948	0.094316889	1	0.088046818	0.131359914	0.038417902	0.115198473	0.047605011	0.178244551	0.385016528	0.262845561	0.098875614	0.083068454	0.229567587	0.074780384	0.091672093	0.129960809	0.382504607	0.353959591	0.212622948	0.14295113	0.042855715	0.26425382	0.205152934	0.207315373	0.246129109	0.245422432	-0.058180268	0.099615845	0.258339269	0.292452957	0.103334229	0.217514533	0.060634313	-0.052545083	0.111845216	0.502644063	0.080829276	0.084504984	0.28902667	0.197010525	0.282525515	0.132038822	0.202681771	0.242783527	0.291847861	0.09674253	0.075988331	0.160816098	0.083343036	0.096308816	-0.034948067	0.315940668	0.213974279	0.065522669	0.226254964	0.001319722	0.062990093	-0.036774268	0.116048453	0.077785679	0.007083718	0.088474173	0.116580481	0.014049816	0.303728997	0.052219776	0.283623253	0.115203697	-0.03209599	0.378354156	0.190313391	0.084195451	0.400527069	0.071791441	0.18258016	0.039606974	0.052672971	0.021386602	0.299093069	0.037718153	0.014169682	0.125650128	0.181356976	0.28907343	0.337893918	0.182431281	0.149887561	0.339295402	0.028484738
